script,key,source,fingerprint,output,status,updated_at,extra
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8433,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,8a2e79bf25129c31a5a5af19fc5474dbb371803b,idees_v2.csv,done,2025-11-13T09:25:19,"{""idee"": ""Éviter de laisser l'acquéreur gérer seul les risques connus sans les informer clairement.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8463,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,60c107c159a821292a2d13782c6679eff3ba2172,idees_v2.csv,done,2025-11-13T09:25:19,"{""idee"": ""Avertir explicitement l'acquéreur des conséquences légales possibles comme les amendes ou les obligations de démolition.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8494,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,a8843c49c5918f2e445cdd86017897fd65b19261,idees_v2.csv,done,2025-11-13T09:25:19,"{""idee"": ""Suivre les nouvelles directives de la chambre des notaires concernant l'information des acquéreurs.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8530,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,ddc8ca181ae5bc52c8364881e00d7d2cd86e1944,idees_v2.csv,done,2025-11-13T09:25:19,"{""idee"": ""Assurer que l'acte de vente mentionne toutes les irrégularités connues et leurs risques associés.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8564,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,0f03f0137b61d300159040ed0110db69451815f1,idees_v2.csv,done,2025-11-13T09:25:19,"{""idee"": ""Respecter les obligations légales et éthiques pour éviter les condamnations pénales en cas de complicité avec des irrégularités.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8596,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,b57cf7b5c7f9795f8f9d0a8a5b540216d1676af8,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Éviter les transactions sous la table.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8627,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,0fe1ebbf1d4bfc89bdb79a458bb6f1327f6c5cf2,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Vérifier les servitudes avant de valider une vente.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8658,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,62f7a6d0e75634d8b0d029765642a79b900fba9f,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Signaler toute irrégularité lors de l'authentification d'une vente.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8689,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,c62e35445ed62cab400525afafd0f2a61afa84e4,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Respecter les interdictions d'exercice professionnel.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8722,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,83664c79583d52c783c719c3469a3ce1d4dd6a42,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Ne pas négliger les documents essentiels lors de validations de vente.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8752,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,08674c2ff9213c589748740cb1c2aae127a201fb,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Connaître les voies de recours en cas de litiges immobiliers.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8784,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,c9fb5a057b6f99c1f2be5859d270f428237e9af9,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Signaler les nécessités de régularisation administrative.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8832,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,d87f54aa24b5fb4ebbea5a4f2e1c263ee1d3a919,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Respecter l'obligation de conseil et signaler les travaux non conformes.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8867,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,674d7f83395ca742d9ac38550a305fd613e3e211,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Prendre en compte les risques pour la santé publique et la sécurité.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8899,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1491d36fc5a6d62b6e93bbd8e5f8632fd44aed3f,idees_v2.csv,done,2025-11-13T09:25:25,"{""idee"": ""Demander un permis de régularisation en cas de travaux non conformes.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8932,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,922d6094949d81a9dc200f73e77892c234f77af7,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Éviter de demander des régularisations à la mairie en cas de conflits politiques locaux.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8963,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,8b73bad95c53d0ea75b131460546143118982752,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Utiliser la voie amiable pour régulariser des infractions mineures auprès de la mairie.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_8994,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,d1925eab4b0786ecb91555c75673dd2fbec2c714,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""En cas de refus de régularisation par la mairie, envisager une action devant le tribunal administratif.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9027,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,3388ac1237e5bd9978112896a1ddc289bf3e0ade,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Effectuer des travaux correctifs pour se conformer au Plan Local d'Urbanisme lorsque la régularisation n'est pas possible.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9059,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,e5c945efc7a36e1f4c3092170ab70bae7283b721,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Reconnaître les limites de la régularisation, notamment dans les zones protégées ou pour les infractions graves.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9092,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,09090ac696621393f7e6f01d5b967b2eab4c234e,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Utiliser des outils numériques pour organiser et présenter des informations, tout en étant prêt à gérer les problèmes techniques.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9123,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1a2cf196ed07bb6bcdf10260e365eb7ba669575b,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Réinitialiser les paramètres de partage en cas de problème d'affichage lors d'une présentation.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9164,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,d9faa68ebb162a6360b71efdd8a40a05012b730e,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Maîtriser les outils numériques utilisés pour éviter les erreurs lors des présentations.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9195,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,66dba9f54011752d202080ce386749290e4b3cdd,idees_v2.csv,done,2025-11-13T09:25:32,"{""idee"": ""Comprendre et expliquer les concepts de prescription en droit, soulignant que certains problèmes peuvent se résoudre avec le temps.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9255,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,5a51f20dd9274bd896547079a0900abc5e868570,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Comprendre les règles de prescription en droit pénal et civil.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9286,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,eb7e475d7e890ce392b1f2987d7d09a5c5e49b73,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Reconnaître l'importance des spécialistes en droit des prescriptions.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9317,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,facb9e48c92b8ca28943bffadd28a305d3611809,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Identifier les variations de prescription selon la nature et la localisation de l'infraction.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9350,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,8d7b80f690704d515a33958be1c29fa7b79a4c18,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Se rappeler que la prescription pour infractions d'urbanisme est de 6 ans après achèvement des travaux.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9381,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,002de3fe26b3b9f9036d57a46bf8f050c54d87b4,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Savoir que la prescription administrative pour régularisation est de 10 ans.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9419,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,2ec97cac3bcf88ed3758e06751431f854a485b59,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Noter que certaines infractions dans des zones protégées sont imprescriptibles.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9451,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,e00e83fd2bf544b3fecf98320feb5f1b397317c8,idees_v2.csv,done,2025-11-13T09:25:37,"{""idee"": ""Prendre conscience que des actions judiciaires ou administratives peuvent interrompre et réinitialiser les délais de prescription.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9592,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,74a05e58104157684b56bf60579e76fdb76405d3,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Comprendre les délais de prescription et les actions qui peuvent les interrompre ou les réinitialiser.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9624,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,23813e63efa43a1fb4aeb60abcf594f5c3bdc071,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Se familiariser avec les actions administratives et judiciaires qui peuvent stopper ou redémarrer les délais de prescription.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9671,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,713d0eb1ba02cdc534fd08ec3442d7edf40a933c,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Reconnaître l'impact des actions judiciaires sur les délais de prescription dans des cas spécifiques comme les infractions à l'urbanisme.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9701,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,955dc8ada156f0a70efc2fb38b579a1f12b6815b,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Comprendre les différentes sanctions en cas d'infraction non prescrite, y compris administratives, pénales et civiles.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9733,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,890085b2cd3e0d640b3035fa2378070e66fafee2,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Se renseigner sur les droits à réparation en droit civil en cas de préjudice découvert.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9764,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,fdfd6f3277d7e38cd965ef381f5608cba85503da,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Examiner des cas réels pour comprendre l'application pratique des lois sur les infractions et les prescriptions.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9795,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,5bd0789157e10c2f3bdf65f1bdbae901e8822cd0,idees_v2.csv,done,2025-11-13T09:25:45,"{""idee"": ""Organiser et clarifier les informations avant de les partager pour éviter la confusion.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9827,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,0441e71479b5cc00655ddc58c904e7bd2badca37,idees_v2.csv,done,2025-11-13T09:25:46,"{""idee"": ""Évaluer l'efficacité des outils de génération de contenu pour des tâches spécifiques.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9859,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,c95844ad6a6953ec829657de85332b3ddd3cc1e2,idees_v2.csv,done,2025-11-13T09:25:46,"{""idee"": ""Préparer et structurer les documents de manière détaillée et ordonnée avant de les présenter ou de les partager.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9890,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,456fe4d5a17eff0bfe4542c6ab96432093fb9c14,idees_v2.csv,done,2025-11-13T09:25:46,"{""idee"": ""Gérer les questions et les interactions en direct lors de présentations ou de réunions.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9920,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,2953e152661f3a6bbca229ec44408e2d991093e8,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Organiser une réunion dans le nord.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9951,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,ed961b5a6747c1fe38f7c5da161419f2b76c9f2b,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Planifier une autre tentative de réunion malgré les annulations.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_9982,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,60e70543518523fcba99840669a733ce42e4098a,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Utiliser les réunions pour renforcer l'esprit d'équipe et la communication.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10013,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,b401eb024b741977bfdc85b19e6db3f7de3062c3,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Proposer des activités de team building, comme un barbecue ou un repas préparé ensemble.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10044,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,26435bc6473ee6d2068a9fd7a7e07302352598b9,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Éviter les notaires qui minimisent les problèmes d'urbanisme sérieux.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10076,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,ee4b8c2712de605cf541601706da33ac3cf6eae5,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Comprendre les délais de prescription et les options légales pour les actions civiles.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10107,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,ad81653d8c94011feec2dcc554565e5c9a15058b,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Aborder le sujet de l'état de péril dans une prochaine vidéo pour éduquer sur les implications légales.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10139,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,0e06af27ba6d5efa7a257c80eb6c6455ad01170a,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Discuter des cas spécifiques et complexes comme l'état de péril dans les réunions futures.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10169,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,d7b839b4ef47fa75ae192a2197a2e9a54693d0e3,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Mettre à jour les connaissances sur les changements administratifs locaux comme le passage de la Cub à Bordeaux Métropole.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10201,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,fe2b0783af46ed3f635453b209b7f4ec6d37af0f,idees_v2.csv,done,2025-11-13T09:25:53,"{""idee"": ""Clarifier les implications des clauses sur les vices cachés dans les actes notariés pour les biens anciens.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10232,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,2398f1ca37c35b58a52d7aadf1c87d30b954ecd8,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Ne pas inclure de clauses interdisant l'exercice futur d'un droit reconnu par la loi.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10270,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,aef1c0e324c8101a47ffbcdd2517df2b4bf35ad5,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Toujours vérifier les délais de recours en matière civile et pénale avant de lancer une action en justice.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10301,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,f42b1cc23f740e9c01ee1c751a87200d0298029d,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Exiger un certificat de conformité lors de transactions immobilières pour assurer la conformité du dossier.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10333,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,f8e3749bebdae64bd16e77b33e27261f09a92d83,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Vérifier les autorisations de constructions anciennes et les délais de prescription applicables.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10366,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,a7ce0f6ff508dd776d57c34a79d51900d539cd2f,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Respecter le principe de non-rétroactivité des lois pour les travaux autorisés avant un changement de PLU.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10396,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,a85fdfd27bfae06dfea98d75250cdcaa12bfe465,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Consulter la mairie pour confirmer la régularisation de constructions illégales après 10 ans.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10429,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,e831c47ab8df9b36106af54010cb7fa83c532792,idees_v2.csv,done,2025-11-13T09:26:00,"{""idee"": ""Assurer la responsabilité du notaire en cas d'absence de permis de construire lors d'une transaction.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10595,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,447f3891d110eda34d9d6957c6b881fb9f13ccd6,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Présenter tous les diagnostics immobiliers aux acquéreurs avant toute signature.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10625,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,f7c7b9f3e89d66b598399ce6f2bb8bf6eaf1cce8,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Envoyer les diagnostics par email pendant la visite pour augmenter la crédibilité.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10657,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,99c683532de3331a1ee9de6afdfdd178bc6b4e81,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Utiliser des formations pour l'adoption de nouveaux mandats.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10688,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,ecf3b9beb4cf61b266bee806f31671188397d7bb,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Contacter le support pour aider les clients sans adresse email.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10719,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,f95ede7a46735507fd449e7a729c75c3f3c8ee4d,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Privilégier les avenants électroniques pour simplifier les processus.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10752,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,4ff896522872ec48cb620e2b5f602903a57d7ccc,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Utiliser la plateforme Eglantine pour gérer les avenants de baisse de prix.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10786,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,e3199759d7869b5e234eea49cc6c010ae4c539d9,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Modifier les prix directement via le bouton \""modif prix\"" dans Eglantine.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10817,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,fc742a2dc16ae66473ae68e811ffa9f52ce0300f,idees_v2.csv,done,2025-11-13T09:26:06,"{""idee"": ""Choisir entre impression pour signature manuelle ou envoi pour signature électronique des avenants.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10847,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,013ccb4c56d2b485694046edc2d01519971384a4,idees_v2.csv,done,2025-11-13T09:26:07,"{""idee"": ""Informer que les avenants électroniques sont déjà disponibles.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10878,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,eed23762f5c2fc9d576908b37b6e22e65302edd8,idees_v2.csv,done,2025-11-13T09:26:07,"{""idee"": ""Assurer que les avenants sont gérés quotidiennement et promouvoir l'autonomie future dans leur gestion.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10911,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,0e0b7c7521ec5f283ffa658c4f02bd4b8d32b359,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Utiliser systématiquement des avenants pour chaque modification de mandat.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10942,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,05f7a993530089cc943ec64c7123d8daf1c04dc7,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Envoyer les numéros de mandat à l'animation pour résoudre les problèmes de modification de tarif.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_10972,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,3490b7f15c952c127c15c088ec2206e470cc7ffa,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Vérifier les assurances et garanties pour les travaux réalisés par les vendeurs.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11003,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1abd68ee6914482d56aedff1ec6f68d9784f4f8c,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""S'assurer que les travaux intérieurs comme l'installation d'un escalier sont couverts par une assurance adéquate.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11034,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1d2b4774b3cca44b825ad58a39d8cfc073d53cbc,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Participer aux formations de déontologie programmées pour rester informé des procédures et réglementations.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11064,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,f2984c6690cde692a09e7269d1913703895e6228,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Utiliser le recours pour excès de pouvoir pour contester les décisions administratives des mairies.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11095,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1f17fb1672595d0e1edbcf002de166337e161deb,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""En cas de litige, envisager de se retourner contre toutes les parties impliquées, y compris le notaire et l'agent immobilier.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11133,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,adbfc03256940f889aaccdd7e1b0477a887f3aef,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Assister aux procès pour comprendre les implications légales des transactions immobilières.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11166,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,9018b53dadad085feebd9377bf171fdc9eed0ed6,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Confirmer les détails des procès en cours pour s'assurer de la bonne gestion des cas.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11196,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,771a72b4f9ed57a98a714d0c4327293f8c6e7a0b,idees_v2.csv,done,2025-11-13T09:26:15,"{""idee"": ""Préparer des procédures judiciaires en cas de découvertes de vices cachés ou de non-conformités lors des transactions immobilières.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11227,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,1c3dfbb2d8ef485607ffae02b2d3d5cd911823c0,idees_v2.csv,done,2025-11-13T09:26:22,"{""idee"": ""Planifier un appel pour discuter des procédures à lancer.""}"
idees_v2,Loi Alur 2024 - L'Urbanisme - 21 novembre 2024__start_11258,blocs\Loi Alur 2024 - L'Urbanisme - 21 novembre 2024.csv,48c929e613602f53119726b32b2549f1c95a99de,idees_v2.csv,done,2025-11-13T09:26:22,"{""idee"": ""Vérifier à la préfecture si le péril a été levé.""}"
